SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABB,TEAM_NAME,INDEX,PLAY_TYPE,POSS,FREQ,FREQ_PCTL,PPP,PPP_PCTL,GP,PTS,FGM,FGA,FG_PCT,EFG_PCT,SF_FREQ,FTA_FREQ,AND1_FREQ,TOV_FREQ
2017-18,201569,Eric Gordon,1610612745,HOU,Houston Rockets,2,Transition,199,0.167,61.1,1.24,75.9,69,247,89,170,0.524,0.665,0.085,0.085,0.03,0.09
2017-18,201571,D.J. Augustin,1610612753,ORL,Orlando Magic,2,Transition,123,0.166,60.0,0.89,14.4,75,109,39,98,0.398,0.459,0.065,0.098,0.016,0.122
2017-18,201572,Brook Lopez,1610612747,LAL,Los Angeles Lakers,2,Transition,78,0.082,12.1,1.0,30.3,74,78,26,67,0.388,0.478,0.064,0.09,0.0,0.051
2017-18,201573,Jerryd Bayless,1610612755,PHI,Philadelphia 76ers,2,Transition,84,0.256,94.5,1.06,43.2,40,89,30,69,0.435,0.594,0.024,0.048,0.0,0.131
2017-18,201577,Robin Lopez,1610612741,CHI,Chicago Bulls,2,Transition,25,0.032,0.2,1.04,39.1,64,26,10,20,0.5,0.5,0.16,0.16,0.04,0.08
2017-18,201578,Marreese Speights,1610612753,ORL,Orlando Magic,2,Transition,41,0.1,21.3,1.24,76.4,52,51,17,37,0.459,0.649,0.049,0.049,0.0,0.049
2017-18,201583,Ryan Anderson,1610612745,HOU,Houston Rockets,2,Transition,88,0.157,53.8,1.33,89.0,66,117,39,82,0.476,0.677,0.045,0.045,0.011,0.034
2017-18,201584,Courtney Lee,1610612752,NYK,New York Knicks,2,Transition,163,0.184,70.1,1.23,74.3,76,200,77,144,0.535,0.646,0.049,0.049,0.012,0.08
2017-18,201585,Kosta Koufos,1610612758,SAC,Sacramento Kings,2,Transition,29,0.062,4.5,1.31,88.1,71,38,18,25,0.72,0.72,0.069,0.069,0.034,0.103
2017-18,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,2,Transition,132,0.143,44.5,1.08,48.0,76,142,51,110,0.464,0.545,0.098,0.106,0.008,0.068
2017-18,201587,Nicolas Batum,1610612766,CHA,Charlotte Hornets,2,Transition,67,0.081,11.6,1.07,47.7,64,72,26,47,0.553,0.617,0.09,0.119,0.03,0.209
2017-18,201588,George Hill,1610612739,CLE,Cleveland Cavaliers,2,Transition,41,0.178,66.6,1.1,51.2,24,45,16,31,0.516,0.565,0.098,0.146,0.024,0.122
2017-18,201588,George Hill,1610612758,SAC,Sacramento Kings,2,Transition,55,0.128,36.3,1.25,79.10000000000001,43,69,23,40,0.575,0.65,0.164,0.2,0.055,0.127
2017-18,201596,Mario Chalmers,1610612763,MEM,Memphis Grizzlies,2,Transition,82,0.132,37.9,0.79,7.9,66,65,19,56,0.339,0.375,0.159,0.171,0.024,0.159
2017-18,201599,DeAndre Jordan,1610612746,LAC,LA Clippers,2,Transition,76,0.09,15.9,1.36,90.5,77,103,47,53,0.887,0.887,0.158,0.158,0.053,0.197
2017-18,201601,Luc Mbah a Moute,1610612745,HOU,Houston Rockets,2,Transition,106,0.23,87.9,1.25,76.8,61,132,51,84,0.607,0.679,0.123,0.142,0.019,0.085
2017-18,201609,Goran Dragic,1610612748,MIA,Miami Heat,2,Transition,214,0.158,54.7,1.17,63.3,75,250,96,164,0.585,0.622,0.131,0.145,0.028,0.117
2017-18,201933,Blake Griffin,1610612746,LAC,LA Clippers,2,Transition,81,0.104,23.7,1.19,66.4,33,96,28,44,0.636,0.693,0.247,0.272,0.025,0.21
2017-18,201933,Blake Griffin,1610612765,DET,Detroit Pistons,2,Transition,50,0.095,18.2,0.96,23.5,25,48,15,31,0.484,0.565,0.18,0.2,0.06,0.24
2017-18,201935,James Harden,1610612745,HOU,Houston Rockets,2,Transition,236,0.115,28.9,1.09,49.8,72,257,81,143,0.566,0.689,0.131,0.161,0.03,0.263
2017-18,201936,Tyreke Evans,1610612763,MEM,Memphis Grizzlies,2,Transition,175,0.172,63.7,0.98,27.500000000000004,52,172,70,140,0.5,0.518,0.114,0.12,0.034,0.114
2017-18,201937,Ricky Rubio,1610612762,UTA,Utah Jazz,2,Transition,162,0.142,44.1,0.88,14.000000000000002,77,143,44,103,0.427,0.515,0.093,0.13,0.025,0.259
2017-18,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,2,Transition,212,0.186,70.6,1.07,45.9,51,226,68,145,0.469,0.59,0.118,0.137,0.009,0.184
2017-18,201942,DeMar DeRozan,1610612761,TOR,Toronto Raptors,2,Transition,176,0.097,19.2,1.26,79.7,80,221,85,134,0.634,0.672,0.136,0.153,0.045,0.131
2017-18,201943,Brandon Jennings,1610612749,MIL,Milwaukee Bucks,2,Transition,20,0.213,83.2,0.75,5.9,14,15,6,16,0.375,0.469,0.0,0.0,0.0,0.2
2017-18,201949,James Johnson,1610612748,MIA,Miami Heat,2,Transition,98,0.119,30.1,0.99,28.6,73,97,38,62,0.613,0.621,0.122,0.133,0.051,0.286
2017-18,201950,Jrue Holiday,1610612740,NOP,New Orleans Pelicans,2,Transition,296,0.191,74.2,1.01,34.0,81,300,119,229,0.52,0.576,0.081,0.091,0.034,0.169
2017-18,201952,Jeff Teague,1610612750,MIN,Minnesota Timberwolves,2,Transition,172,0.16,57.3,0.95,22.3,70,164,58,118,0.492,0.542,0.087,0.128,0.029,0.215
2017-18,201954,Darren Collison,1610612754,IND,Indiana Pacers,2,Transition,195,0.249,92.4,1.17,63.7,69,228,82,150,0.547,0.62,0.123,0.128,0.026,0.128
2017-18,201956,Omri Casspi,1610612744,GSW,Golden State Warriors,2,Transition,51,0.187,71.6,1.39,93.9,53,71,28,40,0.7,0.725,0.176,0.176,0.039,0.078
2017-18,201959,Taj Gibson,1610612750,MIN,Minnesota Timberwolves,2,Transition,83,0.092,17.1,1.3,86.5,82,108,45,65,0.692,0.7,0.133,0.145,0.024,0.096
2017-18,201960,DeMarre Carroll,1610612751,BKN,Brooklyn Nets,2,Transition,239,0.241,90.5,0.99,28.2,73,236,72,177,0.407,0.497,0.146,0.172,0.042,0.126
2017-18,201961,Wayne Ellington,1610612748,MIA,Miami Heat,2,Transition,95,0.123,32.7,1.21,72.0,77,115,43,85,0.506,0.647,0.021,0.032,0.011,0.084
2017-18,201967,Dante Cunningham,1610612740,NOP,New Orleans Pelicans,2,Transition,38,0.147,47.6,1.08,48.6,51,41,16,30,0.533,0.567,0.184,0.184,0.026,0.053
2017-18,201967,Dante Cunningham,1610612751,BKN,Brooklyn Nets,2,Transition,15,0.093,17.5,1.47,96.8,22,22,9,11,0.818,0.864,0.2,0.2,0.067,0.133
2017-18,201973,Jonas Jerebko,1610612762,UTA,Utah Jazz,2,Transition,68,0.173,64.5,1.1,52.0,74,75,29,58,0.5,0.543,0.103,0.118,0.015,0.044
2017-18,201975,Jodie Meeks,1610612764,WAS,Washington Wizards,2,Transition,84,0.178,66.6,1.23,74.1,77,103,35,66,0.53,0.652,0.131,0.155,0.036,0.095
2017-18,201976,Patrick Beverley,1610612746,LAC,LA Clippers,2,Transition,20,0.132,37.9,1.25,77.7,11,25,8,13,0.615,0.808,0.1,0.1,0.0,0.25
2017-18,201980,Danny Green,1610612759,SAS,San Antonio Spurs,2,Transition,112,0.169,62.6,0.99,28.8,70,111,41,101,0.406,0.525,0.027,0.027,0.009,0.08
2017-18,201988,Patty Mills,1610612759,SAS,San Antonio Spurs,2,Transition,83,0.1,21.3,1.07,47.5,82,89,32,72,0.444,0.576,0.012,0.048,0.0,0.084
2017-18,202066,Garrett Temple,1610612758,SAC,Sacramento Kings,2,Transition,93,0.158,54.7,0.99,28.4,65,92,32,65,0.492,0.577,0.129,0.129,0.032,0.194
2017-18,202083,Wesley Matthews,1610612742,DAL,Dallas Mavericks,2,Transition,85,0.103,23.0,1.04,38.3,63,88,30,70,0.429,0.586,0.059,0.059,0.012,0.129
2017-18,202322,John Wall,1610612764,WAS,Washington Wizards,2,Transition,226,0.243,91.0,0.95,21.4,41,214,70,143,0.49,0.545,0.173,0.212,0.044,0.199
2017-18,202323,Evan Turner,1610612757,POR,Portland Trail Blazers,2,Transition,107,0.148,48.8,0.9,16.0,79,96,39,74,0.527,0.554,0.084,0.093,0.019,0.234
2017-18,202324,Derrick Favors,1610612762,UTA,Utah Jazz,2,Transition,65,0.074,8.5,1.51,98.2,77,98,42,50,0.84,0.86,0.169,0.169,0.062,0.123
2017-18,202325,Wesley Johnson,1610612746,LAC,LA Clippers,2,Transition,86,0.192,74.9,0.85,11.3,74,73,26,64,0.406,0.453,0.14,0.14,0.012,0.128
2017-18,202326,DeMarcus Cousins,1610612740,NOP,New Orleans Pelicans,2,Transition,171,0.134,39.3,0.99,29.3,48,170,56,103,0.544,0.607,0.152,0.181,0.035,0.251
2017-18,202327,Ekpe Udoh,1610612762,UTA,Utah Jazz,2,Transition,19,0.116,29.1,1.26,81.3,63,24,7,11,0.636,0.636,0.421,0.474,0.105,0.053
2017-18,202328,Greg Monroe,1610612756,PHX,Phoenix Suns,2,Transition,16,0.074,8.5,1.06,44.1,20,17,8,11,0.727,0.727,0.063,0.063,0.0,0.25
2017-18,202329,Al-Farouq Aminu,1610612757,POR,Portland Trail Blazers,2,Transition,92,0.132,37.9,1.01,33.300000000000004,69,93,36,67,0.537,0.604,0.087,0.098,0.011,0.185
2017-18,202331,Paul George,1610612760,OKC,Oklahoma City Thunder,2,Transition,289,0.168,61.8,1.04,38.5,79,300,97,207,0.469,0.563,0.152,0.166,0.048,0.159
2017-18,202334,Ed Davis,1610612757,POR,Portland Trail Blazers,2,Transition,14,0.035,0.7,1.29,85.3,78,18,8,13,0.615,0.615,0.071,0.071,0.0,0.0
2017-18,202335,Patrick Patterson,1610612760,OKC,Oklahoma City Thunder,2,Transition,47,0.146,46.7,0.96,23.0,82,45,17,44,0.386,0.511,0.0,0.0,0.0,0.064
2017-18,202337,Luke Babbitt,1610612737,ATL,Atlanta Hawks,2,Transition,21,0.109,25.8,1.14,57.7,37,24,9,21,0.429,0.571,0.0,0.0,0.0,0.0
2017-18,202339,Eric Bledsoe,1610612749,MIL,Milwaukee Bucks,2,Transition,289,0.223,86.0,1.1,52.3,71,319,121,207,0.585,0.638,0.125,0.131,0.042,0.194
2017-18,202339,Eric Bledsoe,1610612756,PHX,Phoenix Suns,2,Transition,12,0.214,84.1,0.5,0.7000000000000001,3,6,2,9,0.222,0.222,0.25,0.25,0.083,0.083
2017-18,202340,Avery Bradley,1610612746,LAC,LA Clippers,2,Transition,14,0.219,85.1,1.0,30.3,6,14,7,13,0.538,0.538,0.0,0.0,0.0,0.071
2017-18,202340,Avery Bradley,1610612765,DET,Detroit Pistons,2,Transition,107,0.154,52.4,1.07,45.5,40,114,46,91,0.505,0.593,0.019,0.037,0.0,0.112
2017-18,202344,Trevor Booker,1610612751,BKN,Brooklyn Nets,2,Transition,16,0.08,11.1,1.25,77.7,18,20,8,11,0.727,0.727,0.125,0.188,0.0,0.125
2017-18,202344,Trevor Booker,1610612755,PHI,Philadelphia 76ers,2,Transition,30,0.207,80.6,1.37,91.7,33,41,16,21,0.762,0.762,0.2,0.2,0.1,0.2
2017-18,202355,Hassan Whiteside,1610612748,MIA,Miami Heat,2,Transition,32,0.043,1.4,1.12,55.60000000000001,54,36,14,25,0.56,0.58,0.219,0.219,0.125,0.125
2017-18,202357,Nemanja Bjelica,1610612750,MIN,Minnesota Timberwolves,2,Transition,73,0.165,59.7,1.22,73.2,67,89,36,64,0.563,0.648,0.041,0.055,0.0,0.068
2017-18,202362,Lance Stephenson,1610612754,IND,Indiana Pacers,2,Transition,138,0.154,52.4,0.98,25.9,82,135,53,95,0.558,0.579,0.152,0.159,0.036,0.188
2017-18,202389,Timofey Mozgov,1610612751,BKN,Brooklyn Nets,2,Transition,11,0.079,10.9,0.64,2.5,31,7,3,7,0.429,0.429,0.091,0.091,0.0,0.273
2017-18,202397,Ish Smith,1610612765,DET,Detroit Pistons,2,Transition,242,0.252,92.9,1.05,40.3,82,253,110,186,0.591,0.608,0.066,0.091,0.017,0.157
2017-18,202498,Lance Thomas,1610612752,NYK,New York Knicks,2,Transition,41,0.123,32.7,1.17,64.0,73,48,18,37,0.486,0.622,0.024,0.024,0.0,0.073
2017-18,202681,Kyrie Irving,1610612738,BOS,Boston Celtics,2,Transition,182,0.138,42.9,0.97,24.1,60,176,62,145,0.428,0.497,0.099,0.115,0.022,0.11
2017-18,202683,Enes Freedom,1610612752,NYK,New York Knicks,2,Transition,62,0.068,6.4,1.42,95.3,71,88,36,50,0.72,0.72,0.161,0.161,0.048,0.081
2017-18,202684,Tristan Thompson,1610612739,CLE,Cleveland Cavaliers,2,Transition,34,0.11,26.5,1.35,90.3,53,46,22,29,0.759,0.759,0.118,0.118,0.088,0.118
2017-18,202685,Jonas Valanciunas,1610612761,TOR,Toronto Raptors,2,Transition,41,0.046,2.1,1.1,51.2,77,45,18,36,0.5,0.569,0.073,0.073,0.024,0.073
2017-18,202687,Bismack Biyombo,1610612753,ORL,Orlando Magic,2,Transition,26,0.051,2.6,1.27,82.19999999999999,82,33,15,20,0.75,0.75,0.154,0.154,0.115,0.192
2017-18,202689,Kemba Walker,1610612766,CHA,Charlotte Hornets,2,Transition,275,0.161,57.8,1.12,54.7,80,307,102,214,0.477,0.561,0.124,0.145,0.029,0.105
2017-18,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,2,Transition,257,0.191,74.2,1.33,89.2,73,342,129,233,0.554,0.712,0.031,0.031,0.004,0.066
2017-18,202692,Alec Burks,1610612762,UTA,Utah Jazz,2,Transition,88,0.166,60.0,1.05,40.3,64,92,33,63,0.524,0.54,0.182,0.182,0.045,0.148
2017-18,202693,Markieff Morris,1610612764,WAS,Washington Wizards,2,Transition,80,0.092,17.1,1.27,83.6,73,102,35,60,0.583,0.683,0.163,0.163,0.025,0.113
2017-18,202694,Marcus Morris Sr.,1610612738,BOS,Boston Celtics,2,Transition,87,0.118,29.9,1.01,33.6,54,88,26,64,0.406,0.492,0.161,0.161,0.023,0.126
2017-18,202695,Kawhi Leonard,1610612759,SAS,San Antonio Spurs,2,Transition,22,0.154,52.4,1.05,40.3,10,23,7,14,0.5,0.536,0.227,0.227,0.0,0.136
2017-18,202696,Nikola Vucevic,1610612753,ORL,Orlando Magic,2,Transition,89,0.09,15.9,1.39,94.1,57,124,50,79,0.633,0.741,0.056,0.056,0.022,0.079
2017-18,202699,Tobias Harris,1610612746,LAC,LA Clippers,2,Transition,74,0.124,33.4,1.03,36.3,32,76,31,57,0.544,0.561,0.108,0.108,0.027,0.149
2017-18,202699,Tobias Harris,1610612765,DET,Detroit Pistons,2,Transition,124,0.153,51.7,1.26,80.9,48,156,59,107,0.551,0.65,0.097,0.097,0.048,0.089
2017-18,202702,Kenneth Faried,1610612743,DEN,Denver Nuggets,2,Transition,32,0.163,59.0,1.25,77.7,32,40,16,23,0.696,0.696,0.156,0.188,0.031,0.125
2017-18,202703,Nikola Mirotic,1610612740,NOP,New Orleans Pelicans,2,Transition,87,0.199,77.0,1.16,60.6,30,101,36,76,0.474,0.572,0.08,0.092,0.011,0.046
2017-18,202703,Nikola Mirotic,1610612741,CHI,Chicago Bulls,2,Transition,41,0.111,27.0,0.93,18.9,25,38,14,32,0.438,0.547,0.049,0.049,0.024,0.195
2017-18,202704,Reggie Jackson,1610612765,DET,Detroit Pistons,2,Transition,99,0.135,39.8,0.83,10.1,45,82,31,71,0.437,0.507,0.051,0.061,0.01,0.232
2017-18,202705,MarShon Brooks,1610612763,MEM,Memphis Grizzlies,2,Transition,20,0.157,53.8,1.3,86.3,7,26,9,14,0.643,0.714,0.2,0.2,0.05,0.15
2017-18,202709,Cory Joseph,1610612754,IND,Indiana Pacers,2,Transition,109,0.148,48.8,0.91,16.900000000000002,82,99,38,86,0.442,0.5,0.073,0.083,0.018,0.147
2017-18,202710,Jimmy Butler,1610612750,MIN,Minnesota Timberwolves,2,Transition,145,0.12,30.8,1.4,94.8,59,203,72,114,0.632,0.68,0.179,0.2,0.048,0.062
2017-18,202711,Bojan Bogdanovic,1610612754,IND,Indiana Pacers,2,Transition,269,0.259,95.3,1.28,83.8,80,343,124,229,0.541,0.659,0.086,0.097,0.022,0.074
2017-18,202714,Shelvin Mack,1610612753,ORL,Orlando Magic,2,Transition,78,0.142,44.1,1.15,59.1,69,90,33,54,0.611,0.694,0.103,0.128,0.013,0.192
2017-18,202718,Chandler Parsons,1610612763,MEM,Memphis Grizzlies,2,Transition,41,0.147,47.6,0.98,25.5,36,40,14,35,0.4,0.543,0.0,0.024,0.0,0.122
2017-18,202720,Jon Leuer,1610612765,DET,Detroit Pistons,2,Transition,10,0.204,79.4,1.2,69.69999999999999,8,12,4,6,0.667,0.667,0.3,0.3,0.1,0.2
2017-18,202722,Davis Bertans,1610612759,SAS,San Antonio Spurs,2,Transition,61,0.146,46.7,1.43,95.7,77,87,31,54,0.574,0.722,0.066,0.082,0.016,0.049
2017-18,202732,DeAndre Liggins,1610612749,MIL,Milwaukee Bucks,2,Transition,15,0.188,72.3,0.4,0.5,31,6,3,11,0.273,0.273,0.067,0.067,0.0,0.2
2017-18,202734,E'Twaun Moore,1610612740,NOP,New Orleans Pelicans,2,Transition,264,0.274,97.2,1.13,55.900000000000006,82,298,122,228,0.535,0.616,0.038,0.049,0.015,0.098
2017-18,202738,Isaiah Thomas,1610612739,CLE,Cleveland Cavaliers,2,Transition,36,0.137,42.2,0.72,5.0,15,26,8,31,0.258,0.339,0.083,0.083,0.0,0.056
2017-18,202738,Isaiah Thomas,1610612747,LAL,Los Angeles Lakers,2,Transition,69,0.223,86.0,1.01,34.2,17,70,21,54,0.389,0.481,0.087,0.13,0.0,0.087
2017-18,202779,Dwight Buycks,1610612765,DET,Detroit Pistons,2,Transition,29,0.113,27.7,1.14,56.7,29,33,13,22,0.591,0.614,0.103,0.103,0.0,0.138
2017-18,203076,Anthony Davis,1610612740,NOP,New Orleans Pelicans,2,Transition,253,0.135,39.8,1.25,78.2,75,317,122,185,0.659,0.67,0.198,0.202,0.043,0.103
2017-18,203077,Michael Kidd-Gilchrist,1610612766,CHA,Charlotte Hornets,2,Transition,175,0.254,93.4,1.11,54.1,74,195,71,127,0.559,0.559,0.229,0.234,0.051,0.091
2017-18,203078,Bradley Beal,1610612764,WAS,Washington Wizards,2,Transition,276,0.151,51.2,1.25,78.60000000000001,82,346,126,229,0.55,0.659,0.101,0.112,0.033,0.087
2017-18,203079,Dion Waiters,1610612748,MIA,Miami Heat,2,Transition,64,0.125,34.4,0.89,15.1,30,57,20,45,0.444,0.489,0.094,0.109,0.016,0.203
2017-18,203081,Damian Lillard,1610612757,POR,Portland Trail Blazers,2,Transition,195,0.106,25.1,1.12,55.2,73,218,76,148,0.514,0.578,0.108,0.138,0.021,0.123
2017-18,203082,Terrence Ross,1610612753,ORL,Orlando Magic,2,Transition,43,0.183,69.4,1.05,41.2,24,45,16,33,0.485,0.621,0.07,0.07,0.023,0.186
2017-18,203083,Andre Drummond,1610612765,DET,Detroit Pistons,2,Transition,111,0.088,14.2,1.15,58.8,78,128,55,82,0.671,0.671,0.171,0.18,0.045,0.126
2017-18,203084,Harrison Barnes,1610612742,DAL,Dallas Mavericks,2,Transition,100,0.069,7.3,1.03,37.2,77,103,39,86,0.453,0.512,0.08,0.09,0.01,0.06
2017-18,203085,Austin Rivers,1610612746,LAC,LA Clippers,2,Transition,82,0.083,12.3,0.98,25.5,61,80,27,60,0.45,0.525,0.11,0.134,0.0,0.134
2017-18,203087,Jeremy Lamb,1610612766,CHA,Charlotte Hornets,2,Transition,122,0.121,31.8,1.27,82.69999999999999,80,155,57,97,0.588,0.675,0.107,0.115,0.033,0.123
2017-18,203089,John Henson,1610612749,MIL,Milwaukee Bucks,2,Transition,62,0.095,18.2,1.03,37.4,76,64,26,43,0.605,0.605,0.161,0.161,0.016,0.161
2017-18,203090,Maurice Harkless,1610612757,POR,Portland Trail Blazers,2,Transition,49,0.135,39.8,1.18,65.3,59,58,22,38,0.579,0.645,0.122,0.143,0.02,0.102
2017-18,203092,Tyler Zeller,1610612749,MIL,Milwaukee Bucks,2,Transition,10,0.081,11.6,1.2,69.69999999999999,24,12,5,8,0.625,0.625,0.2,0.2,0.1,0.1
2017-18,203092,Tyler Zeller,1610612751,BKN,Brooklyn Nets,2,Transition,25,0.087,13.7,0.96,23.5,42,24,9,19,0.474,0.5,0.16,0.16,0.08,0.16
2017-18,203095,Evan Fournier,1610612753,ORL,Orlando Magic,2,Transition,143,0.147,47.6,1.07,46.400000000000006,57,153,58,118,0.492,0.572,0.07,0.077,0.007,0.105
2017-18,203101,Miles Plumlee,1610612737,ATL,Atlanta Hawks,2,Transition,15,0.055,3.1,1.27,81.69999999999999,55,19,9,12,0.75,0.75,0.133,0.133,0.0,0.067
2017-18,203107,Tomas Satoransky,1610612764,WAS,Washington Wizards,2,Transition,98,0.19,73.2,1.14,57.7,73,112,45,74,0.608,0.662,0.102,0.143,0.02,0.122
2017-18,203109,Jae Crowder,1610612739,CLE,Cleveland Cavaliers,2,Transition,94,0.205,79.6,0.97,24.5,53,91,27,64,0.422,0.484,0.17,0.181,0.0,0.138
2017-18,203109,Jae Crowder,1610612762,UTA,Utah Jazz,2,Transition,64,0.181,68.5,1.09,50.9,27,70,28,56,0.5,0.554,0.063,0.063,0.0,0.063
2017-18,203110,Draymond Green,1610612744,GSW,Golden State Warriors,2,Transition,178,0.198,76.3,0.88,13.5,70,156,55,106,0.519,0.552,0.146,0.152,0.028,0.275
2017-18,203112,Quincy Acy,1610612751,BKN,Brooklyn Nets,2,Transition,34,0.075,9.2,0.79,8.1,70,27,11,28,0.393,0.482,0.0,0.0,0.0,0.176
2017-18,203114,Khris Middleton,1610612749,MIL,Milwaukee Bucks,2,Transition,291,0.182,68.7,1.06,43.7,82,309,109,216,0.505,0.574,0.11,0.124,0.021,0.155
2017-18,203115,Will Barton,1610612743,DEN,Denver Nuggets,2,Transition,295,0.232,88.6,1.16,60.8,81,343,127,240,0.529,0.606,0.122,0.125,0.027,0.088
2017-18,203118,Mike Scott,1610612764,WAS,Washington Wizards,2,Transition,56,0.088,14.2,1.0,30.3,76,56,22,46,0.478,0.522,0.107,0.125,0.054,0.107
2017-18,203121,Darius Miller,1610612740,NOP,New Orleans Pelicans,2,Transition,89,0.157,53.8,1.21,72.3,82,108,34,78,0.436,0.628,0.056,0.056,0.011,0.079
2017-18,203124,Kyle O'Quinn,1610612752,NYK,New York Knicks,2,Transition,35,0.065,5.0,1.37,92.1,77,48,19,26,0.731,0.731,0.171,0.171,0.057,0.143
2017-18,203145,Kent Bazemore,1610612737,ATL,Atlanta Hawks,2,Transition,123,0.135,39.8,1.31,87.8,65,161,59,100,0.59,0.72,0.098,0.114,0.033,0.106
2017-18,203186,Willie Reed,1610612746,LAC,LA Clippers,2,Transition,12,0.073,8.1,1.17,62.4,39,14,5,8,0.625,0.625,0.25,0.25,0.0,0.083
2017-18,203200,Justin Holiday,1610612741,CHI,Chicago Bulls,2,Transition,140,0.149,49.3,0.92,17.599999999999998,72,129,45,115,0.391,0.47,0.086,0.093,0.021,0.107
2017-18,203210,JaMychal Green,1610612763,MEM,Memphis Grizzlies,2,Transition,67,0.109,25.8,1.21,71.6,55,81,27,44,0.614,0.659,0.209,0.224,0.0,0.119
2017-18,203382,Aron Baynes,1610612738,BOS,Boston Celtics,2,Transition,14,0.025,0.0,0.86,11.9,81,12,6,14,0.429,0.429,0.0,0.0,0.0,0.0
2017-18,203457,Nerlens Noel,1610612742,DAL,Dallas Mavericks,2,Transition,14,0.099,19.9,0.57,1.4,31,8,4,12,0.333,0.333,0.0,0.0,0.0,0.143
2017-18,203458,Alex Len,1610612756,PHX,Phoenix Suns,2,Transition,32,0.057,3.8,1.28,84.2,69,41,14,23,0.609,0.63,0.219,0.219,0.031,0.094
2017-18,203459,Allen Crabbe,1610612751,BKN,Brooklyn Nets,2,Transition,141,0.149,49.3,1.03,36.7,75,145,53,122,0.434,0.545,0.05,0.064,0.014,0.085
2017-18,203460,Andre Roberson,1610612760,OKC,Oklahoma City Thunder,2,Transition,42,0.201,78.7,1.07,46.8,39,45,21,31,0.677,0.677,0.119,0.119,0.0,0.143
2017-18,203463,Ben McLemore,1610612763,MEM,Memphis Grizzlies,2,Transition,78,0.169,62.6,1.05,42.3,56,82,31,61,0.508,0.598,0.09,0.115,0.026,0.128
2017-18,203468,CJ McCollum,1610612757,POR,Portland Trail Blazers,2,Transition,245,0.139,43.4,0.91,16.7,81,222,88,202,0.436,0.47,0.09,0.098,0.029,0.102
2017-18,203469,Cody Zeller,1610612766,CHA,Charlotte Hornets,2,Transition,15,0.067,5.9,1.6,99.3,33,24,8,9,0.889,0.889,0.4,0.4,0.067,0.067
2017-18,203471,Dennis Schroder,1610612737,ATL,Atlanta Hawks,2,Transition,105,0.073,8.1,0.9,16.3,67,95,33,78,0.423,0.474,0.095,0.114,0.019,0.162
2017-18,203473,Dewayne Dedmon,1610612737,ATL,Atlanta Hawks,2,Transition,45,0.076,10.2,1.27,81.69999999999999,62,57,23,36,0.639,0.694,0.089,0.111,0.022,0.111
2017-18,203476,Gorgui Dieng,1610612750,MIN,Minnesota Timberwolves,2,Transition,38,0.077,10.4,1.21,72.0,79,46,17,28,0.607,0.643,0.158,0.158,0.026,0.132
2017-18,203477,Isaiah Canaan,1610612756,PHX,Phoenix Suns,2,Transition,23,0.122,32.2,1.3,87.1,19,30,9,15,0.6,0.767,0.174,0.217,0.0,0.13
2017-18,203482,Kelly Olynyk,1610612748,MIA,Miami Heat,2,Transition,88,0.102,22.7,1.2,71.2,76,106,36,69,0.522,0.638,0.102,0.136,0.034,0.114
2017-18,203484,Kentavious Caldwell-Pope,1610612747,LAL,Los Angeles Lakers,2,Transition,247,0.255,94.1,1.16,59.8,74,286,101,197,0.513,0.622,0.101,0.113,0.032,0.121
2017-18,203486,Mason Plumlee,1610612743,DEN,Denver Nuggets,2,Transition,49,0.089,14.9,1.24,76.6,74,61,26,35,0.743,0.743,0.204,0.224,0.061,0.122
2017-18,203487,Michael Carter-Williams,1610612766,CHA,Charlotte Hornets,2,Transition,37,0.114,28.2,0.86,13.1,52,32,8,24,0.333,0.375,0.189,0.243,0.054,0.162
2017-18,203488,Mike Muscala,1610612737,ATL,Atlanta Hawks,2,Transition,38,0.099,19.9,1.03,35.8,53,39,14,32,0.438,0.547,0.026,0.053,0.0,0.105
2017-18,203490,Otto Porter Jr.,1610612764,WAS,Washington Wizards,2,Transition,176,0.173,64.5,1.15,58.3,77,202,75,142,0.528,0.609,0.108,0.119,0.028,0.102
2017-18,203493,Reggie Bullock Jr.,1610612765,DET,Detroit Pistons,2,Transition,99,0.161,57.8,1.27,83.3,62,126,48,90,0.533,0.689,0.02,0.02,0.01,0.081
2017-18,203496,Robert Covington,1610612755,PHI,Philadelphia 76ers,2,Transition,267,0.263,96.2,1.11,53.2,80,296,107,232,0.461,0.584,0.06,0.064,0.011,0.079
2017-18,203497,Rudy Gobert,1610612762,UTA,Utah Jazz,2,Transition,51,0.075,9.2,1.25,79.5,56,64,23,30,0.767,0.767,0.294,0.275,0.059,0.176
2017-18,203498,Shabazz Muhammad,1610612749,MIL,Milwaukee Bucks,2,Transition,19,0.253,93.1,1.47,97.3,11,28,12,17,0.706,0.706,0.211,0.211,0.158,0.053
2017-18,203499,Shane Larkin,1610612738,BOS,Boston Celtics,2,Transition,30,0.112,27.3,1.5,98.0,54,45,18,27,0.667,0.833,0.0,0.0,0.0,0.1
2017-18,203500,Steven Adams,1610612760,OKC,Oklahoma City Thunder,2,Transition,86,0.089,14.9,1.37,92.3,76,118,50,64,0.781,0.781,0.209,0.209,0.058,0.105
